Date_Hour,Temperature,Humidity,Wind_Speed,Precipitation,Condition,City
09-02-2025 10:00,26.8,32,2.9,0,Sunny,Dimapur
09-02-2025 11:00,28.3,28,4.3,0,Sunny,Dimapur
09-02-2025 12:00,29.3,24,4.3,0,Sunny,Dimapur
09-02-2025 13:00,29.8,20,2.5,0,Sunny,Dimapur
09-02-2025 14:00,29.6,19,2.5,0,Sunny,Dimapur
09-02-2025 15:00,28.9,19,3.6,0,Sunny,Dimapur
09-02-2025 16:00,25.3,27,4.3,0,Sunny,Dimapur
09-02-2025 17:00,18.7,35,3.6,0,Sunny,Dimapur
09-02-2025 18:00,16.7,41,1.1,0,Clear,Dimapur
09-02-2025 19:00,15.9,42,4.7,0,Clear,Dimapur
09-02-2025 20:00,15.1,41,4.7,0,Clear,Dimapur
09-02-2025 21:00,14.4,41,3.6,0,Clear,Dimapur
09-02-2025 22:00,13.9,41,3.6,0,Clear,Dimapur
09-02-2025 23:00,13.3,41,4.3,0,Clear,Dimapur
10-02-2025 00:00,12,36,5.4,0,Clear,Dimapur
10-02-2025 01:00,11.5,35,5,0,Clear,Dimapur
10-02-2025 02:00,11.1,34,5.8,0,Clear,Dimapur
10-02-2025 03:00,10.7,34,5,0,Clear,Dimapur
10-02-2025 04:00,10.4,34,5,0,Clear,Dimapur
10-02-2025 05:00,10,35,4.3,0,Clear,Dimapur
10-02-2025 06:00,10.9,36,3.2,0,Sunny,Dimapur
10-02-2025 07:00,15.5,27,3.2,0,Sunny,Dimapur
10-02-2025 08:00,20.3,22,3.2,0,Sunny,Dimapur
10-02-2025 09:00,24.3,19,4,0,Sunny,Dimapur
10-02-2025 10:00,26.5,18,5,0,Sunny,Dimapur
10-02-2025 11:00,27.7,17,7.6,0,Sunny,Dimapur
10-02-2025 12:00,28.7,16,9,0,Sunny,Dimapur
10-02-2025 13:00,29.2,16,10.8,0,Sunny,Dimapur
10-02-2025 14:00,29.2,17,11.9,0,Sunny,Dimapur
10-02-2025 15:00,28.4,18,10.8,0,Sunny,Dimapur
10-02-2025 16:00,25,26,6.1,0,Sunny,Dimapur
10-02-2025 17:00,18.3,33,2.5,0,Sunny,Dimapur
10-02-2025 18:00,16.2,37,2.9,0,Clear,Dimapur
10-02-2025 19:00,15,39,4,0,Clear,Dimapur
10-02-2025 20:00,14.2,40,4,0,Clear,Dimapur
10-02-2025 21:00,13.5,41,4.7,0,Clear,Dimapur
10-02-2025 22:00,12.9,42,4.7,0,Clear,Dimapur
10-02-2025 23:00,12.5,42,5,0,Clear,Dimapur
11-02-2025 00:00,12,44,5.4,0,Clear,Dimapur
11-02-2025 01:00,11.8,43,5,0,Clear,Dimapur
11-02-2025 02:00,11.6,44,4.7,0,Clear,Dimapur
11-02-2025 03:00,11.3,44,3.6,0,Clear,Dimapur
11-02-2025 04:00,11,45,2.5,0,Clear,Dimapur
11-02-2025 05:00,10.7,46,0.7,0,Clear,Dimapur
11-02-2025 06:00,11.6,45,1.1,0,Sunny,Dimapur
11-02-2025 07:00,16,35,1.8,0,Sunny,Dimapur
11-02-2025 08:00,20.3,29,2.5,0,Sunny,Dimapur
11-02-2025 09:00,24.5,24,2.2,0,Sunny,Dimapur
11-02-2025 10:00,26.7,21,3.2,0,Sunny,Dimapur
11-02-2025 11:00,28.1,19,3.6,0,Sunny,Dimapur
11-02-2025 12:00,28.6,17,7.9,0,Sunny,Dimapur
11-02-2025 13:00,29.1,16,9,0,Sunny,Dimapur
11-02-2025 14:00,29.2,16,7.2,0,Sunny,Dimapur
11-02-2025 15:00,28.8,17,6.5,0,Sunny,Dimapur
11-02-2025 16:00,25.7,24,5.4,0,Sunny,Dimapur
11-02-2025 17:00,18,34,2.5,0,Sunny,Dimapur
11-02-2025 18:00,16,40,2.2,0,Clear,Dimapur
11-02-2025 19:00,15.1,41,2.9,0,Clear,Dimapur
11-02-2025 20:00,14.4,43,1.4,0,Clear,Dimapur
11-02-2025 21:00,13.6,45,0.7,0,Clear,Dimapur
11-02-2025 22:00,13.1,46,1.8,0,Clear,Dimapur
11-02-2025 23:00,12.6,48,2.2,0,Clear,Dimapur
12-02-2025 00:00,11.5,58,1.1,0,Clear,Dimapur
12-02-2025 01:00,11,59,1.4,0,Clear,Dimapur
12-02-2025 02:00,10.7,60,1.4,0,Clear,Dimapur
12-02-2025 03:00,10.4,61,1.4,0,Clear,Dimapur
12-02-2025 04:00,10.2,61,1.1,0,Clear,Dimapur
12-02-2025 05:00,9.9,62,0.7,0,Clear,Dimapur
12-02-2025 06:00,11.1,59,1.4,0,Sunny,Dimapur
12-02-2025 07:00,15.1,46,4.3,0,Sunny,Dimapur
12-02-2025 08:00,19.2,39,6.8,0,Sunny,Dimapur
12-02-2025 09:00,22.9,33,7.2,0,Sunny,Dimapur
12-02-2025 10:00,25,30,8.3,0,Sunny,Dimapur
12-02-2025 11:00,26.5,27,7.2,0,Sunny,Dimapur
12-02-2025 12:00,28.1,24,5,0,Sunny,Dimapur
12-02-2025 13:00,29.5,21,1.1,0,Sunny,Dimapur
12-02-2025 14:00,29.5,20,4.3,0,Sunny,Dimapur
12-02-2025 15:00,28.4,21,9.7,0,Sunny,Dimapur
12-02-2025 16:00,25.5,27,7.6,0,Partly cloudy,Dimapur
12-02-2025 17:00,19.7,33,4,0,Partly cloudy,Dimapur
12-02-2025 18:00,18,37,0.4,0,Partly cloudy,Dimapur
12-02-2025 19:00,18,38,2.5,0,Partly cloudy,Dimapur
12-02-2025 20:00,16.4,42,3.2,0,Partly cloudy,Dimapur
12-02-2025 21:00,14.9,48,2.2,0,Partly cloudy,Dimapur
12-02-2025 22:00,14.1,52,3.2,0,Clear,Dimapur
12-02-2025 23:00,13.5,54,3.2,0,Clear,Dimapur
13-02-2025 00:00,12.5,61,4.3,0,Clear,Dimapur
13-02-2025 01:00,12,63,4.3,0,Clear,Dimapur
13-02-2025 02:00,11.4,65,4.3,0,Clear,Dimapur
13-02-2025 03:00,10.8,69,6.1,0,Clear,Dimapur
13-02-2025 04:00,10.2,73,5,0,Clear,Dimapur
13-02-2025 05:00,9.8,76,5.4,0,Clear,Dimapur
13-02-2025 06:00,10.6,73,5.4,0,Sunny,Dimapur
13-02-2025 07:00,14.6,59,7.9,0,Sunny,Dimapur
13-02-2025 08:00,18.4,50,10.1,0,Sunny,Dimapur
13-02-2025 09:00,21.9,42,9.7,0,Sunny,Dimapur
13-02-2025 10:00,23.9,36,9.7,0,Sunny,Dimapur
13-02-2025 11:00,25.5,32,9.4,0,Sunny,Dimapur
13-02-2025 12:00,27,27,7.9,0,Sunny,Dimapur
13-02-2025 13:00,28,24,7.2,0,Sunny,Dimapur
13-02-2025 14:00,28.1,23,8.6,0,Sunny,Dimapur
13-02-2025 15:00,27.4,24,9.7,0,Sunny,Dimapur
13-02-2025 16:00,24.9,30,8.6,0,Sunny,Dimapur
13-02-2025 17:00,17.8,41,5.4,0,Sunny,Dimapur
13-02-2025 18:00,15.8,47,4,0,Clear,Dimapur
13-02-2025 19:00,14.8,51,3.6,0,Clear,Dimapur
13-02-2025 20:00,13.8,54,2.9,0,Clear,Dimapur
13-02-2025 21:00,13.2,57,3.6,0,Clear,Dimapur
13-02-2025 22:00,12.6,59,2.9,0,Clear,Dimapur
13-02-2025 23:00,12.2,60,2.9,0,Clear,Dimapur
14-02-2025 00:00,12,66,4.7,0,Clear,Dimapur
14-02-2025 01:00,11.5,68,5,0,Clear,Dimapur
14-02-2025 02:00,11.2,69,4.7,0,Clear,Dimapur
14-02-2025 03:00,10.7,72,4.7,0,Clear,Dimapur
14-02-2025 04:00,10.5,74,5.4,0,Clear,Dimapur
14-02-2025 05:00,10.5,75,6.8,0,Clear,Dimapur
14-02-2025 06:00,11.5,72,7.9,0,Sunny,Dimapur
14-02-2025 07:00,14.7,60,11.5,0,Sunny,Dimapur
14-02-2025 08:00,18.7,51,11.9,0,Sunny,Dimapur
14-02-2025 09:00,21.8,44,12.2,0,Sunny,Dimapur
14-02-2025 10:00,23.6,38,12.6,0,Sunny,Dimapur
14-02-2025 11:00,25.1,34,11.9,0,Sunny,Dimapur
14-02-2025 12:00,26.1,31,10.8,0,Sunny,Dimapur
14-02-2025 13:00,26.9,29,8.3,0,Sunny,Dimapur
14-02-2025 14:00,27.2,27,7.2,0,Sunny,Dimapur
14-02-2025 15:00,26.6,28,8.6,0,Sunny,Dimapur
14-02-2025 16:00,24.5,33,10.8,0,Sunny,Dimapur
14-02-2025 17:00,18.2,43,8.6,0,Sunny,Dimapur
14-02-2025 18:00,16,49,5.8,0,Clear,Dimapur
14-02-2025 19:00,14.7,53,3.2,0,Clear,Dimapur
14-02-2025 20:00,13.9,54,2.5,0,Clear,Dimapur
14-02-2025 21:00,13.2,56,3.2,0,Clear,Dimapur
14-02-2025 22:00,12.6,57,1.8,0,Clear,Dimapur
14-02-2025 23:00,12.1,58,2.5,0,Clear,Dimapur
15-02-2025 00:00,11.7,64,1.4,0,Clear,Dimapur
15-02-2025 01:00,11.2,66,0.7,0,Clear,Dimapur
15-02-2025 02:00,10.9,67,1.8,0,Clear,Dimapur
15-02-2025 03:00,10.6,68,2.2,0,Clear,Dimapur
15-02-2025 04:00,10.3,68,2.5,0,Clear,Dimapur
15-02-2025 05:00,10.1,68,1.1,0,Clear,Dimapur
15-02-2025 06:00,11.6,62,1.8,0,Sunny,Dimapur
15-02-2025 07:00,15.8,48,4.3,0,Sunny,Dimapur
15-02-2025 08:00,20.2,41,6.8,0,Sunny,Dimapur
15-02-2025 09:00,23.3,35,7.9,0,Sunny,Dimapur
15-02-2025 10:00,25.3,31,7.9,0,Sunny,Dimapur
15-02-2025 11:00,26.8,25,8.3,0,Sunny,Dimapur
15-02-2025 12:00,28.3,20,5.4,0,Sunny,Dimapur
15-02-2025 13:00,28.8,18,4.7,0,Sunny,Dimapur
15-02-2025 14:00,28.3,18,7.6,0,Sunny,Dimapur
15-02-2025 15:00,27.6,19,9.4,0,Sunny,Dimapur
15-02-2025 16:00,25,25,10.1,0,Sunny,Dimapur
15-02-2025 17:00,18.1,35,5.8,0,Sunny,Dimapur
15-02-2025 18:00,15.7,42,3.6,0,Clear,Dimapur
15-02-2025 19:00,14.6,44,2.9,0,Clear,Dimapur
15-02-2025 20:00,14.1,45,3.6,0,Clear,Dimapur
15-02-2025 21:00,13.4,46,3.2,0,Clear,Dimapur
15-02-2025 22:00,12.8,48,2.5,0,Clear,Dimapur
15-02-2025 23:00,12.3,48,2.5,0,Clear,Dimapur
16-02-2025 00:00,11.4,47,1.8,0,Clear,Dimapur
16-02-2025 01:00,11.1,47,2.9,0,Clear,Dimapur
16-02-2025 02:00,10.7,48,0.7,0,Clear,Dimapur
16-02-2025 03:00,10.2,50,1.1,0,Clear,Dimapur
16-02-2025 04:00,9.8,50,2.2,0,Clear,Dimapur
16-02-2025 05:00,9.5,51,1.8,0,Clear,Dimapur
16-02-2025 06:00,10.9,49,1.8,0,Sunny,Dimapur
16-02-2025 07:00,15.2,38,4.3,0,Sunny,Dimapur
16-02-2025 08:00,20.1,32,5.8,0,Sunny,Dimapur
16-02-2025 09:00,23.2,28,7.2,0,Sunny,Dimapur
16-02-2025 10:00,25.3,25,8.3,0,Sunny,Dimapur
16-02-2025 11:00,26.8,23,9.7,0,Sunny,Dimapur
16-02-2025 12:00,28,20,7.2,0,Sunny,Dimapur
16-02-2025 13:00,28.9,18,5.4,0,Sunny,Dimapur
16-02-2025 14:00,28.9,17,2.9,0,Sunny,Dimapur
16-02-2025 15:00,28,18,3.6,0,Sunny,Dimapur
16-02-2025 16:00,25.2,24,6.8,0,Sunny,Dimapur
16-02-2025 17:00,18.6,32,7.6,0,Sunny,Dimapur
16-02-2025 18:00,16.7,37,5.8,0,Clear,Dimapur
16-02-2025 19:00,15.3,41,4.7,0,Clear,Dimapur
16-02-2025 20:00,14.3,43,2.5,0,Clear,Dimapur
16-02-2025 21:00,13.7,44,1.8,0,Clear,Dimapur
16-02-2025 22:00,13.2,45,2.2,0,Clear,Dimapur
16-02-2025 23:00,12.7,46,3.2,0,Clear,Dimapur
17-02-2025 00:00,11.7,45,2.9,0,Clear,Dimapur
17-02-2025 01:00,11.3,45,1.4,0,Clear,Dimapur
17-02-2025 02:00,10.9,46,0.7,0,Clear,Dimapur
17-02-2025 03:00,10.6,47,1.1,0,Clear,Dimapur
17-02-2025 04:00,10.3,47,2.5,0,Clear,Dimapur
17-02-2025 05:00,9.9,48,2.2,0,Clear,Dimapur
17-02-2025 06:00,11.3,45,2.2,0,Sunny,Dimapur
17-02-2025 07:00,15.7,35,2.9,0,Sunny,Dimapur
17-02-2025 08:00,21.1,29,4.3,0,Sunny,Dimapur
17-02-2025 09:00,23.8,25,5.8,0,Sunny,Dimapur
17-02-2025 10:00,26,23,6.8,0,Sunny,Dimapur
17-02-2025 11:00,27.6,21,7.6,0,Sunny,Dimapur
17-02-2025 12:00,29.1,18,4.7,0,Sunny,Dimapur
17-02-2025 13:00,30,16,3.2,0,Sunny,Dimapur
17-02-2025 14:00,29.7,15,3.6,0,Sunny,Dimapur
17-02-2025 15:00,28.9,16,5.8,0,Sunny,Dimapur
17-02-2025 16:00,25.8,23,4.7,0,Sunny,Dimapur
17-02-2025 17:00,19,30,4.3,0,Sunny,Dimapur
17-02-2025 18:00,16.7,36,1.8,0,Clear,Dimapur
17-02-2025 19:00,15.7,38,2.2,0,Clear,Dimapur
17-02-2025 20:00,14.8,40,1.8,0,Clear,Dimapur
17-02-2025 21:00,14.1,42,1.1,0,Clear,Dimapur
17-02-2025 22:00,13.6,43,2.5,0,Clear,Dimapur
17-02-2025 23:00,13.1,44,2.5,0,Clear,Dimapur
18-02-2025 00:00,12.6,48,1.4,0,Clear,Dimapur
18-02-2025 01:00,12.4,48,2.9,0,Clear,Dimapur
18-02-2025 02:00,12,49,3.2,0,Clear,Dimapur
18-02-2025 03:00,12.2,49,2.9,0,Partly cloudy,Dimapur
18-02-2025 04:00,13.6,45,4.7,0,Partly cloudy,Dimapur
18-02-2025 05:00,14,45,4.3,0,Partly cloudy,Dimapur
18-02-2025 06:00,14.1,46,2.2,0,Cloudy,Dimapur
18-02-2025 07:00,15.5,46,4,0.11,Patchy rain possible,Dimapur
18-02-2025 08:00,20.6,38,6.5,0.1,Patchy rain possible,Dimapur
18-02-2025 09:00,23,34,7.2,0.2,Patchy rain possible,Dimapur
18-02-2025 10:00,25.4,30,7.9,0.15,Patchy rain possible,Dimapur
18-02-2025 11:00,26.9,27,7.9,0,Sunny,Dimapur
18-02-2025 12:00,28,26,9.7,0,Sunny,Dimapur
18-02-2025 13:00,27.5,27,8.3,0,Partly cloudy,Dimapur
18-02-2025 14:00,26.3,28,5,0,Partly cloudy,Dimapur
18-02-2025 15:00,25.9,29,6.1,0,Partly cloudy,Dimapur
18-02-2025 16:00,24.3,32,4.7,0,Partly cloudy,Dimapur
18-02-2025 17:00,20.2,36,3.2,0,Partly cloudy,Dimapur
18-02-2025 18:00,19.4,38,3.6,0,Partly cloudy,Dimapur
18-02-2025 19:00,18.5,40,4.3,0,Clear,Dimapur
18-02-2025 20:00,17.7,43,3.6,0,Clear,Dimapur
18-02-2025 21:00,16.1,47,2.5,0,Clear,Dimapur
18-02-2025 22:00,15.2,50,3.2,0,Clear,Dimapur
18-02-2025 23:00,14.5,52,1.4,0,Clear,Dimapur
19-02-2025 00:00,15.5,46,2.2,0,Clear,Dimapur
19-02-2025 01:00,13.8,51,4,0,Clear,Dimapur
19-02-2025 02:00,13.6,52,2.9,0,Partly cloudy,Dimapur
19-02-2025 03:00,13.7,53,2.2,0,Partly cloudy,Dimapur
19-02-2025 04:00,14.2,52,6.8,0,Clear,Dimapur
19-02-2025 05:00,13.8,54,6.1,0,Clear,Dimapur
19-02-2025 06:00,13.5,58,5.8,0,Partly cloudy,Dimapur
19-02-2025 07:00,17.2,49,10.1,0,Sunny,Dimapur
19-02-2025 08:00,21.4,43,11.2,0,Sunny,Dimapur
19-02-2025 09:00,23.7,38,10.8,0,Sunny,Dimapur
19-02-2025 10:00,25.7,33,10.1,0,Sunny,Dimapur
19-02-2025 11:00,27.3,30,10.4,0,Sunny,Dimapur
19-02-2025 12:00,28.7,27,8.3,0,Sunny,Dimapur
19-02-2025 13:00,29.8,24,6.1,0,Sunny,Dimapur
19-02-2025 14:00,29.9,23,6.8,0,Sunny,Dimapur
19-02-2025 15:00,29,24,9.4,0,Partly cloudy,Dimapur
19-02-2025 16:00,25.5,34,12.6,0.23,Patchy rain possible,Dimapur
19-02-2025 17:00,18.9,49,8.3,0,Sunny,Dimapur
19-02-2025 18:00,17.5,53,4.7,0,Partly cloudy,Dimapur
19-02-2025 19:00,18,51,5.8,0,Clear,Dimapur
19-02-2025 20:00,16.7,55,6.1,0,Clear,Dimapur
19-02-2025 21:00,15.5,58,5,0,Clear,Dimapur
19-02-2025 22:00,14.4,62,3.2,0,Clear,Dimapur
19-02-2025 23:00,13.9,63,1.4,0,Clear,Dimapur
20-02-2025 00:00,13.3,67,1.8,0,Clear,Dimapur
20-02-2025 01:00,12.9,68,2.9,0,Clear,Dimapur
20-02-2025 02:00,12.3,70,3.6,0,Clear,Dimapur
20-02-2025 03:00,12,72,3.2,0,Clear,Dimapur
20-02-2025 04:00,11.8,72,4.3,0,Clear,Dimapur
20-02-2025 05:00,11.6,72,3.6,0,Clear,Dimapur
20-02-2025 06:00,13,66,4.3,0,Sunny,Dimapur
20-02-2025 07:00,17,52,6.5,0,Sunny,Dimapur
20-02-2025 08:00,22,43,7.6,0,Sunny,Dimapur
20-02-2025 09:00,24.6,36,7.9,0,Sunny,Dimapur
20-02-2025 10:00,26.7,31,8.3,0,Sunny,Dimapur
20-02-2025 11:00,28.3,27,7.6,0,Sunny,Dimapur
20-02-2025 12:00,29.8,23,5.4,0,Sunny,Dimapur
20-02-2025 13:00,30.7,20,1.4,0,Sunny,Dimapur
20-02-2025 14:00,30.7,20,2.5,0,Sunny,Dimapur
20-02-2025 15:00,30,21,6.5,0,Sunny,Dimapur
20-02-2025 16:00,27.5,27,7.9,0,Sunny,Dimapur
20-02-2025 17:00,21,35,6.8,0,Partly cloudy,Dimapur
20-02-2025 18:00,19.4,40,6.5,0,Partly cloudy,Dimapur
20-02-2025 19:00,18.5,42,5.4,0,Partly cloudy,Dimapur
20-02-2025 20:00,18.3,42,4.7,0,Partly cloudy,Dimapur
20-02-2025 21:00,18.6,40,4.3,0,Partly cloudy,Dimapur
20-02-2025 22:00,17.7,42,3.2,0,Clear,Dimapur
20-02-2025 23:00,15.7,47,2.9,0,Partly cloudy,Dimapur
21-02-2025 00:00,13.6,48,2.9,0,Clear,Dimapur
21-02-2025 01:00,13.2,48,2.9,0,Clear,Dimapur
21-02-2025 02:00,12.8,49,1.1,0,Clear,Dimapur
21-02-2025 03:00,12.5,50,1.1,0,Clear,Dimapur
21-02-2025 04:00,12.3,51,1.4,0,Clear,Dimapur
21-02-2025 05:00,12.1,51,1.8,0,Clear,Dimapur
21-02-2025 06:00,13.9,47,2.9,0,Sunny,Dimapur
21-02-2025 07:00,19.2,36,5.4,0,Sunny,Dimapur
21-02-2025 08:00,23.4,30,6.8,0,Sunny,Dimapur
21-02-2025 09:00,26.1,26,6.8,0,Sunny,Dimapur
21-02-2025 10:00,28.3,23,6.5,0,Sunny,Dimapur
21-02-2025 11:00,29.9,21,6.8,0,Sunny,Dimapur
21-02-2025 12:00,31.3,19,6.1,0,Sunny,Dimapur
21-02-2025 13:00,31.3,18,8.6,0,Sunny,Dimapur
21-02-2025 14:00,30.4,20,16.6,0,Sunny,Dimapur
21-02-2025 15:00,28.6,24,14,0.01,Patchy rain possible,Dimapur
21-02-2025 16:00,26.3,32,8.6,0.3,Patchy light rain with thunder,Dimapur
21-02-2025 17:00,18.6,52,4,0.21,Patchy rain possible,Dimapur
21-02-2025 18:00,16.6,59,1.8,0.1,Patchy rain possible,Dimapur
21-02-2025 19:00,16.6,61,4.7,0.26,Patchy light rain with thunder,Dimapur
21-02-2025 20:00,16,65,6.5,0,Clear,Dimapur
21-02-2025 21:00,14.6,69,4,0,Clear,Dimapur
21-02-2025 22:00,14,70,3.2,0,Clear,Dimapur
21-02-2025 23:00,13.8,69,2.2,0,Clear,Dimapur
22-02-2025 00:00,13.8,66,2.5,0,Clear,Dimapur
22-02-2025 01:00,13.5,68,5.8,0,Clear,Dimapur
22-02-2025 02:00,12.7,72,6.5,0,Partly cloudy,Dimapur
22-02-2025 03:00,12.7,72,4,0,Clear,Dimapur
22-02-2025 04:00,12.1,73,5,0,Clear,Dimapur
22-02-2025 05:00,11.9,73,4.3,0,Clear,Dimapur
22-02-2025 06:00,13.3,67,4.7,0,Sunny,Dimapur
22-02-2025 07:00,17.1,52,8.6,0,Sunny,Dimapur
22-02-2025 08:00,22.2,42,11.5,0,Sunny,Dimapur
22-02-2025 09:00,24.6,37,12.6,0,Sunny,Dimapur
22-02-2025 10:00,26.4,33,11.9,0,Sunny,Dimapur
22-02-2025 11:00,27.9,29,10.1,0,Sunny,Dimapur
22-02-2025 12:00,28.9,27,9.4,0,Sunny,Dimapur
22-02-2025 13:00,29.5,26,8.3,0,Sunny,Dimapur
22-02-2025 14:00,29.7,25,6.1,0,Sunny,Dimapur
22-02-2025 15:00,29.2,25,5.8,0,Partly cloudy,Dimapur
22-02-2025 16:00,27.1,30,6.5,0,Partly cloudy,Dimapur
22-02-2025 17:00,23.1,35,7.9,0,Sunny,Dimapur
22-02-2025 18:00,20,40,6.8,0,Clear,Dimapur
22-02-2025 19:00,19.5,42,6.5,0,Clear,Dimapur
22-02-2025 20:00,17.6,46,4.3,0,Clear,Dimapur
22-02-2025 21:00,16.3,50,2.5,0,Clear,Dimapur
22-02-2025 22:00,15.7,51,3.2,0,Clear,Dimapur
22-02-2025 23:00,15.3,52,2.9,0,Clear,Dimapur
23-02-2025 00:00,14.7,59,2.2,0,Clear,Dimapur
23-02-2025 01:00,14.4,60,2.9,0,Clear,Dimapur
23-02-2025 02:00,13.7,62,3.2,0,Clear,Dimapur
23-02-2025 03:00,13.2,64,2.5,0,Clear,Dimapur
23-02-2025 04:00,13.1,65,2.9,0,Clear,Dimapur
23-02-2025 05:00,13,65,3.2,0,Clear,Dimapur
23-02-2025 06:00,14.5,60,4.7,0,Sunny,Dimapur
23-02-2025 07:00,18.5,48,8.3,0,Sunny,Dimapur
23-02-2025 08:00,23.4,41,9.4,0,Sunny,Dimapur
23-02-2025 09:00,26,35,10.1,0,Sunny,Dimapur
23-02-2025 10:00,28.1,30,10.1,0,Sunny,Dimapur
23-02-2025 11:00,29.5,27,10.8,0,Sunny,Dimapur
23-02-2025 12:00,30.5,23,8.6,0,Sunny,Dimapur
23-02-2025 13:00,31,22,6.8,0,Sunny,Dimapur
23-02-2025 14:00,31.2,21,5.8,0,Sunny,Dimapur
23-02-2025 15:00,30.7,21,5.8,0,Sunny,Dimapur
23-02-2025 16:00,28.5,26,6.8,0,Sunny,Dimapur
23-02-2025 17:00,22,35,4.7,0.01,Patchy rain possible,Dimapur
23-02-2025 18:00,18.9,41,0.4,0,Clear,Dimapur
23-02-2025 19:00,17.8,44,2.5,0,Clear,Dimapur
23-02-2025 20:00,17,47,3.2,0.02,Patchy rain possible,Dimapur
23-02-2025 21:00,16.5,48,2.5,0,Clear,Dimapur
23-02-2025 22:00,15.7,52,1.8,0,Clear,Dimapur
23-02-2025 23:00,15.2,54,2.9,0,Clear,Dimapur
24-02-2025 00:00,13.9,61,1.1,0,Clear,Dimapur
24-02-2025 01:00,13.5,62,1.4,0,Clear,Dimapur
24-02-2025 02:00,13.1,64,2.2,0,Clear,Dimapur
24-02-2025 03:00,12.9,65,2.5,0,Clear,Dimapur
24-02-2025 04:00,12.7,66,3.6,0,Clear,Dimapur
24-02-2025 05:00,12.4,67,1.8,0,Clear,Dimapur
24-02-2025 06:00,14.6,59,4.7,0,Sunny,Dimapur
24-02-2025 07:00,17.7,49,2.5,0,Partly cloudy,Dimapur
24-02-2025 08:00,21.3,45,6.8,0,Sunny,Dimapur
24-02-2025 09:00,25.2,35,8.6,0,Sunny,Dimapur
24-02-2025 10:00,27.5,30,8.3,0,Sunny,Dimapur
24-02-2025 11:00,29,28,8.3,0,Sunny,Dimapur
24-02-2025 12:00,30.3,24,7.2,0,Sunny,Dimapur
24-02-2025 13:00,31.4,21,4.3,0,Sunny,Dimapur
24-02-2025 14:00,31.5,20,2.9,0,Sunny,Dimapur
24-02-2025 15:00,30.7,21,4.7,0,Sunny,Dimapur
24-02-2025 16:00,28.5,26,5.4,0,Sunny,Dimapur
24-02-2025 17:00,21.9,35,4,0,Sunny,Dimapur
24-02-2025 18:00,19.1,42,2.9,0,Partly cloudy,Dimapur
24-02-2025 19:00,18.1,45,3.2,0,Partly cloudy,Dimapur
24-02-2025 20:00,17.8,46,2.9,0,Clear,Dimapur
24-02-2025 21:00,17.2,48,2.2,0,Partly cloudy,Dimapur
24-02-2025 22:00,16.6,50,2.2,0,Clear,Dimapur
24-02-2025 23:00,15.7,53,1.8,0,Clear,Dimapur
25-02-2025 00:00,14,65,1.4,0,Clear,Dimapur
25-02-2025 01:00,13.5,66,1.8,0,Clear,Dimapur
25-02-2025 02:00,13,68,1.1,0,Clear,Dimapur
25-02-2025 03:00,12.7,69,1.1,0,Clear,Dimapur
25-02-2025 04:00,12.6,69,3.2,0,Clear,Dimapur
25-02-2025 05:00,12.3,70,3.2,0,Clear,Dimapur
25-02-2025 06:00,14.2,63,3.2,0,Sunny,Dimapur
25-02-2025 07:00,17.9,52,7.6,0,Sunny,Dimapur
25-02-2025 08:00,22.5,46,10.1,0,Sunny,Dimapur
25-02-2025 09:00,24.8,41,10.4,0,Sunny,Dimapur
25-02-2025 10:00,26.6,37,10.8,0,Sunny,Dimapur
25-02-2025 11:00,28.2,33,10.4,0,Sunny,Dimapur
25-02-2025 12:00,29.4,27,7.2,0,Sunny,Dimapur
25-02-2025 13:00,30.5,22,5,0,Sunny,Dimapur
25-02-2025 14:00,29.9,22,9,0,Sunny,Dimapur
25-02-2025 15:00,28.9,25,11.5,0,Sunny,Dimapur
25-02-2025 16:00,26.7,31,10.8,0,Sunny,Dimapur
25-02-2025 17:00,20.4,43,4.7,0,Sunny,Dimapur
25-02-2025 18:00,18.6,46,4.7,0,Partly cloudy,Dimapur
25-02-2025 19:00,17.3,49,3.2,0,Partly cloudy,Dimapur
25-02-2025 20:00,17.8,47,4.7,0,Partly cloudy,Dimapur
25-02-2025 21:00,17.8,46,5.4,0,Partly cloudy,Dimapur
25-02-2025 22:00,15.7,52,0.4,0,Clear,Dimapur
25-02-2025 23:00,15.2,54,1.1,0,Clear,Dimapur
26-02-2025 00:00,14,58,2.2,0,Clear,Dimapur
26-02-2025 01:00,13.6,59,2.5,0,Clear,Dimapur
26-02-2025 02:00,13.3,59,2.2,0,Clear,Dimapur
26-02-2025 03:00,12.9,60,2.2,0,Clear,Dimapur
26-02-2025 04:00,12.5,61,3.6,0,Clear,Dimapur
26-02-2025 05:00,12.2,63,1.1,0,Clear,Dimapur
26-02-2025 06:00,14.2,56,3.2,0,Sunny,Dimapur
26-02-2025 07:00,18,45,5,0,Sunny,Dimapur
26-02-2025 08:00,23.3,38,5.8,0,Sunny,Dimapur
26-02-2025 09:00,26,33,7.6,0,Sunny,Dimapur
26-02-2025 10:00,28.1,27,9.4,0,Sunny,Dimapur
26-02-2025 11:00,29.6,23,10.4,0,Sunny,Dimapur
26-02-2025 12:00,30.5,21,10.4,0,Sunny,Dimapur
26-02-2025 13:00,30.8,19,10.4,0,Sunny,Dimapur
26-02-2025 14:00,30.7,19,9.4,0,Sunny,Dimapur
26-02-2025 15:00,30.2,19,9,0,Sunny,Dimapur
26-02-2025 16:00,28.1,23,7.6,0,Sunny,Dimapur
